Kind,Name,CountClassCoupled,CountClassDerived,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodAll,CountDeclMethodPrivate,CountDeclMethodPublic,CountLineCode,MaxInheritanceTree,PercentLackOfCohesion,SumCyclomatic,ALTER
Public Class,io.seata.rm.datasource.undo.AbstractUndoExecutorTest,9,0,6,0,13,0,6,145,2,0,9,NO
Public Class,io.seata.rm.datasource.undo.BranchUndoLog,0,0,6,3,6,0,6,24,1,66,6,NO
Public Class,io.seata.rm.datasource.undo.BranchUndoLogTest,9,0,1,0,1,0,1,32,1,0,1,NO
Public Class,io.seata.rm.datasource.undo.h2.keyword.H2KeywordChecker,0,0,0,0,2,0,0,2,2,0,0,NO
Public Class,io.seata.rm.datasource.undo.KeywordCheckerFactory,3,0,0,0,1,0,1,7,1,0,2,NO
Public Class,io.seata.rm.datasource.undo.KeywordCheckerFactoryTest,2,0,1,0,1,0,1,8,1,0,2,NO
Public Class,io.seata.rm.datasource.undo.mysql.keyword.MySQLKeywordChecker,1,1,2,1,2,0,2,286,1,50,4,NO
Public Class,io.seata.rm.datasource.undo.mysql.keyword.MySQLKeywordCheckerTest,14,0,4,0,4,0,4,177,1,0,4,NO
Public Class,io.seata.rm.datasource.undo.mysql.MySQLUndoDeleteExecutor,7,1,3,0,15,0,1,27,2,0,6,NO
Public Class,io.seata.rm.datasource.undo.mysql.MySQLUndoDeleteExecutorTest,7,0,2,0,4,0,3,52,2,0,3,NO
Public Class,io.seata.rm.datasource.undo.mysql.MySQLUndoExecutorHolder,5,0,3,0,3,0,3,14,1,0,3,NO
Public Class,io.seata.rm.datasource.undo.mysql.MySQLUndoInsertExecutor,7,1,5,0,17,1,1,34,2,0,8,NO
Public Class,io.seata.rm.datasource.undo.mysql.MySQLUndoInsertExecutorTest,7,0,2,0,4,0,3,52,2,0,3,NO
Public Class,io.seata.rm.datasource.undo.mysql.MySQLUndoLogManager,4,0,5,0,20,1,1,60,2,0,10,NO
Public Class,io.seata.rm.datasource.undo.mysql.MySQLUndoLogManagerTest,7,0,8,8,8,0,8,70,1,82,18,NO
Public Class,io.seata.rm.datasource.undo.mysql.MySQLUndoUpdateExecutor,8,1,3,0,15,0,1,27,2,0,6,NO
Public Class,io.seata.rm.datasource.undo.mysql.MySQLUndoUpdateExecutorTest,7,0,2,0,4,0,3,53,2,0,3,NO
Public Class,io.seata.rm.datasource.undo.oracle.keyword.OracleKeywordChecker,1,0,2,1,3,1,2,149,1,66,9,NO
Public Class,io.seata.rm.datasource.undo.oracle.keyword.OracleKeywordCheckerTest,2,0,1,0,1,0,1,7,1,0,1,NO
Public Class,io.seata.rm.datasource.undo.oracle.OracleUndoDeleteExecutor,7,0,3,0,15,0,1,27,2,0,6,NO
Public Class,io.seata.rm.datasource.undo.oracle.OracleUndoDeleteExecutorTest,7,0,3,0,4,1,2,54,2,0,3,NO
Public Class,io.seata.rm.datasource.undo.oracle.OracleUndoExecutorHolder,5,0,3,0,3,0,3,14,1,0,3,NO
Public Class,io.seata.rm.datasource.undo.oracle.OracleUndoInsertExecutor,7,0,5,0,17,1,1,34,2,0,8,NO
Public Class,io.seata.rm.datasource.undo.oracle.OracleUndoInsertExecutorTest,7,0,3,0,4,0,3,54,2,0,3,NO
Public Class,io.seata.rm.datasource.undo.oracle.OracleUndoLogManager,4,0,5,0,20,1,1,58,2,0,10,NO
Public Class,io.seata.rm.datasource.undo.oracle.OracleUndoUpdateExecutor,8,0,3,0,15,0,1,27,2,0,6,NO
Public Class,io.seata.rm.datasource.undo.oracle.OracleUndoUpdateExecutorTest,7,0,3,0,4,1,2,54,2,0,3,NO
Public Class,io.seata.rm.datasource.undo.parser.FastjsonUndoLogParser,2,0,5,1,5,0,5,26,1,60,5,NO
Public Class,io.seata.rm.datasource.undo.parser.FastjsonUndoLogParserTest,11,0,3,1,15,0,3,59,3,66,3,NO
Public Class,io.seata.rm.datasource.undo.parser.FstSerializerFactory,1,0,3,1,4,0,4,17,1,25,4,NO
Public Class,io.seata.rm.datasource.undo.parser.FstUndoLogParser,2,0,4,1,4,0,4,20,1,25,4,NO
Public Class,io.seata.rm.datasource.undo.parser.FstUndoLogParserTest,3,0,1,1,13,0,1,7,3,0,1,NO
Public Class,io.seata.rm.datasource.undo.parser.JacksonUndoLogParser,8,0,5,8,5,0,5,152,1,75,8,NO
Public Class,io.seata.rm.datasource.undo.parser.JacksonUndoLogParserTest,6,0,2,1,14,0,2,36,3,0,2,NO
Public Class,io.seata.rm.datasource.undo.parser.KryoSerializer,0,0,4,1,4,0,4,21,1,0,4,NO
Public Class,io.seata.rm.datasource.undo.parser.KryoSerializerFactory,5,0,4,1,5,1,4,91,1,60,8,NO
Public Class,io.seata.rm.datasource.undo.parser.KryoUndoLogParser,3,0,4,0,4,0,4,34,1,0,4,NO
Public Class,io.seata.rm.datasource.undo.parser.KryoUndoLogParserTest,3,0,1,1,13,0,1,7,3,0,1,NO
Public Class,io.seata.rm.datasource.undo.parser.ProtostuffUndoLogParser,5,0,5,2,5,0,5,136,1,70,6,NO
Public Class,io.seata.rm.datasource.undo.parser.UndoLogSerializerClassRegistry,1,0,0,0,3,0,3,49,1,0,4,NO
Public Class,io.seata.rm.datasource.undo.postgresql.keyword.PostgresqlKeywordChecker,1,0,2,1,3,1,2,117,1,66,9,NO
Public Class,io.seata.rm.datasource.undo.postgresql.keyword.PostgresqlKeywordCheckerTest,2,0,1,0,1,0,1,7,1,0,1,NO
Public Class,io.seata.rm.datasource.undo.postgresql.PostgresqlUndoDeleteExecutor,7,0,3,0,15,0,1,27,2,0,6,NO
Public Class,io.seata.rm.datasource.undo.postgresql.PostgresqlUndoExecutorHolder,5,0,3,0,3,0,3,14,1,0,3,NO
Public Class,io.seata.rm.datasource.undo.postgresql.PostgresqlUndoInsertExecutor,7,0,5,0,17,1,1,33,2,0,8,NO
Public Class,io.seata.rm.datasource.undo.postgresql.PostgresqlUndoLogManager,3,0,5,0,20,1,1,70,2,0,12,NO
Public Class,io.seata.rm.datasource.undo.postgresql.PostgresqlUndoUpdateExecutor,8,0,3,0,15,0,1,27,2,0,6,NO
Public Class,io.seata.rm.datasource.undo.SQLUndoLog,3,0,9,4,9,0,9,39,1,72,11,NO
Public Class,io.seata.rm.datasource.undo.UndoExecutorFactory,6,0,0,0,1,0,1,20,1,0,4,NO
Public Class,io.seata.rm.datasource.undo.UndoExecutorHolderFactory,3,0,0,0,1,0,1,7,1,0,2,NO
Public Class,io.seata.rm.datasource.undo.UndoExecutorTest,11,0,4,0,4,0,4,725,1,0,4,NO
Public Class,io.seata.rm.datasource.undo.UndoLogManagerFactory,3,0,0,0,1,0,1,7,1,0,2,NO
Public Class,io.seata.rm.datasource.undo.UndoLogManagerTest,4,0,3,0,3,0,3,43,1,0,7,NO
Public Class,io.seata.rm.datasource.undo.UndoLogParserFactory,4,0,1,0,3,1,2,15,1,0,4,NO
Public Class,io.seata.rm.datasource.util.JdbcUtils,8,0,1,0,7,1,5,82,1,85,19,NO
Public Class,io.seata.rm.datasource.util.JdbcUtilsTest,2,0,1,0,1,0,1,7,1,0,1,NO
Public Class,io.seata.rm.datasource.util.XAUtils,1,0,0,0,4,1,3,45,1,0,11,NO
Public Class,io.seata.rm.datasource.xa.ConnectionProxyXA,7,0,15,4,67,3,12,154,2,71,35,NO
Public Class,io.seata.rm.datasource.xa.DataSourceProxyXA,5,0,7,0,32,1,4,44,3,0,9,NO
Public Class,io.seata.rm.datasource.xa.DataSourceProxyXANative,4,0,6,1,31,0,4,34,3,50,7,NO
Public Class,io.seata.rm.datasource.xa.ExecuteTemplateXA,2,0,0,0,1,0,1,63,1,0,12,NO
Public Class,io.seata.rm.datasource.xa.PreparedStatementProxyXA,2,0,57,0,102,1,56,228,2,0,60,NO
Public Class,io.seata.rm.datasource.xa.ResourceManagerXA,8,1,5,0,14,1,4,63,3,0,13,NO
Public Class,io.seata.rm.datasource.xa.StatementProxyXA,2,1,45,2,45,0,45,185,1,37,55,NO
Public Class,io.seata.rm.datasource.xa.XABranchXid,0,0,12,4,12,4,6,82,1,62,18,NO
Public Class,io.seata.rm.datasource.xa.XAXidBuilder,2,0,1,0,3,1,2,10,1,0,3,NO
Public Class,io.seata.rm.DefaultResourceManager,8,0,12,0,14,1,12,83,1,71,19,NO
Public Class,io.seata.rm.DefaultRMHandler,12,0,8,0,19,0,5,43,3,77,11,NO
Public Class,io.seata.rm.GlobalLockTemplate,4,0,1,0,1,0,1,22,1,0,4,NO
Public Class,io.seata.rm.RMClient,4,0,0,0,1,0,1,8,1,0,1,NO
Public Class,io.seata.rm.RMHandlerAT,8,0,4,0,14,1,2,59,3,0,13,NO
Public Class,io.seata.rm.RMHandlerXA,3,0,2,0,12,0,1,10,3,0,2,NO
Public Class,io.seata.rm.tcc.api.BusinessActionContext,0,0,13,4,13,0,13,53,1,69,14,NO
Public Class,io.seata.rm.tcc.api.BusinessActivityContext,1,0,8,1,8,0,8,28,1,12,8,NO
Public Class,io.seata.rm.tcc.interceptor.ActionContextUtil,3,0,1,0,3,1,2,46,1,0,10,NO
Public Class,io.seata.rm.tcc.interceptor.ActionInterceptorHandler,10,0,5,0,5,0,1,97,1,0,18,NO
Public Class,io.seata.rm.tcc.interceptor.ActionInterceptorHandlerTest,4,0,1,1,1,0,1,17,1,0,1,NO
Public Class,io.seata.rm.tcc.remoting.parser.DefaultRemotingParser,11,0,8,0,9,0,7,100,1,61,26,NO
Public Class,io.seata.rm.tcc.remoting.parser.DubboRemotingParser,4,0,4,0,5,0,4,43,2,0,7,NO
Public Class,io.seata.rm.tcc.remoting.parser.DubboUtil,1,0,1,0,3,1,2,30,1,0,5,NO
Public Class,io.seata.rm.tcc.remoting.parser.HSFRemotingParser,4,0,5,0,6,0,5,74,2,40,9,NO
Public Class,io.seata.rm.tcc.remoting.parser.LocalTCCRemotingParser,5,0,4,0,5,0,4,48,2,0,11,NO
Public Class,io.seata.rm.tcc.remoting.parser.LocalTCCRemotingParserTest,4,0,3,1,3,0,3,24,1,0,3,NO
Public Class,io.seata.rm.tcc.remoting.parser.SofaRpcRemotingParser,4,0,4,0,5,0,4,40,2,0,7,NO
Public Class,io.seata.rm.tcc.remoting.RemotingDesc,0,0,14,7,14,0,14,51,1,85,14,NO
Public Class,io.seata.rm.tcc.RMHandlerTCC,4,0,3,0,13,0,2,13,3,0,3,NO
Public Class,io.seata.rm.tcc.TccActionImpl,2,0,3,0,3,0,3,17,1,0,3,NO
Public Class,io.seata.rm.tcc.TccParam,1,0,3,2,3,0,3,15,1,33,3,NO
Public Class,io.seata.rm.tcc.TCCResource,1,0,22,9,22,0,22,85,1,89,23,NO
Public Class,io.seata.rm.tcc.TCCResourceManager,10,0,7,1,12,0,6,96,2,42,20,NO
Public Class,io.seata.rm.tcc.TwoPhaseResult,1,0,6,2,6,0,6,31,1,33,7,NO
Public Class,io.seata.rm.xa.ConnectionProxyXATest,8,0,7,0,7,0,7,117,1,0,7,NO
Public Class,io.seata.rm.xa.DataSourceProxyXANativeTest,3,0,1,0,1,0,1,21,1,0,1,NO
Public Class,io.seata.rm.xa.DataSourceProxyXATest,6,0,2,0,2,0,2,36,1,0,2,NO
Public Class,io.seata.rm.xa.XAXidBuilderTest,2,0,1,0,1,0,1,13,1,0,1,NO
Public Class,io.seata.saga.engine.db.mockserver.StateMachineAsyncDBMockServerTests,5,0,9,2,10,1,9,151,1,40,13,NO
Public Class,io.seata.saga.engine.db.mockserver.StateMachineDBMockServerTests,11,0,23,0,24,0,24,410,1,0,25,NO
Public Class,io.seata.saga.engine.evaluation.EvaluatorFactoryManager,2,0,4,1,4,0,4,18,1,0,5,NO
Public Class,io.seata.saga.engine.evaluation.exception.ExceptionMatchEvaluator,3,0,7,3,7,0,7,50,1,52,12,NO
Public Class,io.seata.saga.engine.evaluation.exception.ExceptionMatchEvaluatorFactory,3,0,1,0,1,0,1,8,1,0,1,NO
Public Class,io.seata.saga.engine.evaluation.expression.ExpressionEvaluator,4,0,5,2,5,0,5,44,1,40,10,NO
Public Class,io.seata.saga.engine.evaluation.expression.ExpressionEvaluatorFactory,3,0,3,1,3,0,3,14,1,0,3,NO
Public Class,io.seata.saga.engine.exception.EngineExecutionException,1,1,15,4,27,0,15,49,3,86,15,NO
Public Class,io.seata.saga.engine.exception.ForwardInvalidException,1,0,7,0,34,0,7,21,4,0,7,NO
Public Class,io.seata.saga.engine.expression.ExpressionFactoryManager,2,0,3,1,3,0,3,15,1,0,4,NO
Public Class,io.seata.saga.engine.expression.seq.SequenceExpression,1,0,9,3,9,0,9,33,1,59,9,NO
Public Class,io.seata.saga.engine.expression.seq.SequenceExpressionFactory,3,0,3,1,3,0,3,21,1,0,5,NO
Public Class,io.seata.saga.engine.expression.spel.SpringELExpression,0,0,4,1,4,0,4,17,1,0,4,NO
Public Class,io.seata.saga.engine.expression.spel.SpringELExpressionFactory,3,0,2,2,2,0,2,20,1,50,2,NO
Public Class,io.seata.saga.engine.invoker.impl.SpringBeanServiceInvoker,10,0,11,2,11,1,3,259,1,81,64,NO
Public Class,io.seata.saga.engine.invoker.ServiceInvokerManager,2,0,3,1,3,0,3,14,1,0,4,NO
Public Class,io.seata.saga.engine.mock.DemoException,0,0,5,0,5,0,5,15,2,0,5,NO
Public Class,io.seata.saga.engine.mock.DemoService,3,0,7,0,7,0,7,136,1,0,28,NO
Public Class,io.seata.saga.engine.mock.MockSagaTransactionTemplate,8,0,9,0,9,0,9,38,1,0,10,NO
Public Class,io.seata.saga.engine.mock.MockStateHandlerInterceptor,2,0,3,0,3,0,3,14,1,0,3,NO
Public Class,io.seata.saga.engine.mock.MockStateRouterInterceptor,4,0,3,0,3,0,3,14,1,0,3,NO
Public Class,io.seata.saga.engine.pcext.handlers.FailEndStateHandler,5,0,1,0,1,0,1,11,1,0,1,NO
Public Class,io.seata.saga.engine.pcext.handlers.ScriptTaskStateHandler,13,0,5,2,5,0,4,81,1,60,18,NO
Public Class,io.seata.saga.engine.pcext.handlers.ServiceTaskStateHandler,22,0,5,1,5,1,4,105,1,40,20,NO
Public Class,io.seata.saga.engine.pcext.handlers.SucceedEndStateHandler,2,0,1,0,1,0,1,4,1,0,1,NO
Public Class,io.seata.saga.engine.pcext.interceptors.EndStateRouterInterceptor,6,0,3,0,3,0,3,13,1,0,3,NO
Public Class,io.seata.saga.engine.pcext.interceptors.InSagaBranchHandlerInterceptor,8,0,4,0,4,0,3,51,1,0,12,NO
Public Class,io.seata.saga.engine.pcext.interceptors.ScriptTaskHandlerInterceptor,15,0,3,0,3,0,3,72,1,0,10,NO
Public Class,io.seata.saga.engine.pcext.interceptors.ServiceTaskHandlerInterceptor,29,0,5,0,5,2,3,292,1,0,54,NO
Public Class,io.seata.saga.engine.pcext.routers.EndStateRouter,5,0,4,1,4,0,4,19,1,25,5,NO
Public Class,io.seata.saga.engine.pcext.routers.TaskStateRouter,16,0,2,0,2,1,1,98,1,0,19,NO
Public Class,io.seata.saga.engine.pcext.StateInstruction,8,0,13,5,13,0,13,71,1,80,18,NO
Public Class,io.seata.saga.engine.pcext.StateMachineProcessHandler,16,0,4,1,4,0,4,53,1,0,11,NO
Public Class,io.seata.saga.engine.pcext.StateMachineProcessRouter,16,0,4,1,4,0,4,69,1,0,13,NO
Public Class,io.seata.saga.engine.pcext.utils.CompensationHolder,14,0,5,3,9,1,8,83,1,81,19,NO
Public Class,io.seata.saga.engine.pcext.utils.EngineUtils,16,0,0,0,5,0,5,114,1,0,24,NO
Public Class,io.seata.saga.engine.pcext.utils.ParameterUtils,8,0,0,0,4,0,4,125,1,0,30,NO
Public Class,io.seata.saga.engine.repo.impl.StateLogRepositoryImpl,3,0,6,1,6,0,6,40,1,0,11,NO
Public Class,io.seata.saga.engine.serializer.impl.ExceptionSerializer,0,0,2,0,5,0,5,49,1,0,11,NO
Public Class,io.seata.saga.engine.serializer.impl.ParamsSerializer,3,0,4,1,4,0,4,30,1,0,8,NO
Public Class,io.seata.saga.engine.StateMachineAsyncTests,5,0,10,2,11,1,10,176,1,42,14,NO
Public Class,io.seata.saga.engine.StateMachineTests,6,0,13,0,14,0,14,193,1,0,15,NO
Public Class,io.seata.saga.engine.store.db.AbstractStore,4,2,7,3,8,0,4,141,1,70,29,NO
Public Class,io.seata.saga.engine.store.db.DbStateLangStore,5,0,4,1,12,0,4,65,2,0,5,NO
Public Class,io.seata.saga.engine.store.db.StateLangStoreSqls,0,0,6,4,6,1,5,36,1,62,6,NO
Public Class,io.seata.saga.engine.store.db.StateLogStoreSqls,0,0,14,12,14,1,13,115,1,85,14,NO
Public Class,io.seata.saga.engine.utils.ExceptionUtils,6,0,0,0,5,0,5,77,1,0,16,NO
Public Class,io.seata.saga.engine.utils.ProcessContextBuilder,10,0,12,1,13,1,12,71,1,7,22,NO
Public Class,io.seata.saga.proctrl.eventing.impl.AsyncEventBus,4,0,2,1,4,0,2,20,2,0,6,NO
Public Class,io.seata.saga.proctrl.eventing.impl.DirectEventBus,4,0,1,0,3,0,1,39,2,0,8,NO
Public Class,io.seata.saga.proctrl.eventing.impl.ProcessCtrlEventConsumer,3,0,3,1,3,0,3,13,1,33,3,NO
Public Class,io.seata.saga.proctrl.eventing.impl.ProcessCtrlEventPublisher,3,0,2,1,2,0,2,9,1,0,2,NO
Public Class,io.seata.saga.proctrl.handler.DefaultRouterHandler,7,0,3,2,4,0,4,46,1,50,11,NO
Public Class,io.seata.saga.proctrl.impl.ProcessContextImpl,1,0,19,3,19,0,19,111,1,56,29,NO
Public Class,io.seata.saga.proctrl.impl.ProcessControllerImpl,4,0,2,1,2,0,2,19,1,0,4,NO
Public Class,io.seata.saga.proctrl.mock.MockInstruction,0,0,3,1,3,0,3,12,1,0,3,NO
Public Class,io.seata.saga.proctrl.mock.MockProcessHandler,2,0,1,0,1,0,1,5,1,0,1,NO
Public Class,io.seata.saga.proctrl.mock.MockProcessRouter,4,0,1,0,1,0,1,17,1,0,4,NO
Public Class,io.seata.saga.proctrl.process.impl.CustomizeBusinessProcessor,6,0,4,2,5,0,5,50,1,60,12,NO
Public Class,io.seata.saga.proctrl.ProcessControllerTests,14,0,5,0,5,3,2,68,1,0,7,NO
Public Class,io.seata.saga.rm.RMHandlerSaga,4,0,3,0,13,0,2,13,3,0,3,NO
Public Class,io.seata.saga.rm.SagaResource,1,0,6,2,6,0,6,24,1,50,6,NO
Public Class,io.seata.saga.rm.SagaResourceManager,16,0,6,1,11,0,6,76,2,66,19,NO
Public Class,io.seata.saga.rm.StateMachineEngineHolder,1,0,1,0,2,0,2,8,1,0,2,NO
Public Class,io.seata.saga.statelang.domain.impl.ChoiceStateImpl,1,0,7,3,19,0,7,45,2,71,7,NO
Public Class,io.seata.saga.statelang.domain.impl.CompensateSubStateMachineStateImpl,1,0,1,0,50,0,1,4,4,0,1,NO
Public Class,io.seata.saga.statelang.domain.impl.CompensationTriggerStateImpl,1,0,1,0,13,0,1,4,2,0,1,NO
Public Class,io.seata.saga.statelang.domain.impl.FailEndStateImpl,1,0,5,2,17,0,5,20,2,60,5,NO
Public Class,io.seata.saga.statelang.domain.impl.ScriptTaskStateImpl,1,0,5,2,39,0,5,21,3,60,5,NO
Public Class,io.seata.saga.statelang.domain.impl.ServiceTaskStateImpl,1,2,15,7,49,0,15,57,3,86,15,NO
Public Class,io.seata.saga.statelang.domain.impl.StateInstanceImpl,3,0,48,23,48,0,48,220,1,95,49,NO
Public Class,io.seata.saga.statelang.domain.impl.StateMachineImpl,4,0,30,14,30,0,30,130,1,92,31,NO
Public Class,io.seata.saga.statelang.domain.impl.StateMachineInstanceImpl,3,0,43,21,43,0,43,196,1,95,43,NO
Public Class,io.seata.saga.statelang.domain.impl.SubStateMachineImpl,1,0,5,2,54,0,5,20,4,60,5,NO
Public Class,io.seata.saga.statelang.domain.impl.SucceedEndStateImpl,1,0,1,0,13,0,1,4,2,0,1,NO
Public Class,io.seata.saga.statelang.parser.impl.ChoiceStateParser,3,0,1,0,2,0,1,19,2,0,2,NO
Public Class,io.seata.saga.statelang.parser.impl.CompensateSubStateMachineStateParser,5,0,1,0,5,0,1,15,3,0,3,NO
Public Class,io.seata.saga.statelang.parser.impl.CompensationTriggerStateParser,2,0,1,0,2,0,1,7,2,0,1,NO
Public Class,io.seata.saga.statelang.parser.impl.FailEndStateParser,2,0,1,0,2,0,1,10,2,0,1,NO
Public Class,io.seata.saga.statelang.parser.impl.FastjsonParser,0,0,3,0,3,0,3,33,1,0,5,NO
Public Class,io.seata.saga.statelang.parser.impl.JacksonJsonParser,0,0,3,2,3,0,3,49,1,50,9,NO
Public Class,io.seata.saga.statelang.parser.impl.ScriptTaskStateParser,4,0,1,0,5,0,1,16,3,0,2,NO
Public Class,io.seata.saga.statelang.parser.impl.ServiceTaskStateParser,2,0,1,0,5,0,1,16,3,0,2,NO
Public Class,io.seata.saga.statelang.parser.impl.SubStateMachineParser,6,0,1,0,5,0,1,16,3,0,2,NO
Public Class,io.seata.saga.statelang.parser.impl.SucceedEndStateParser,2,0,1,0,2,0,1,7,2,0,1,NO
Public Class,io.seata.saga.statelang.parser.JsonParserFactory,3,0,1,0,2,1,1,8,1,0,3,NO
Public Class,io.seata.saga.statelang.parser.StateParserFactory,10,0,0,0,1,0,1,16,1,0,1,NO
Public Class,io.seata.saga.statelang.parser.utils.DesignerJsonTransformer,8,0,0,0,7,4,3,209,1,0,50,NO
Public Class,io.seata.saga.statelang.parser.utils.IOUtils,0,0,0,0,4,0,4,29,1,0,6,NO
Public Class,io.seata.saga.tm.DefaultSagaTransactionalTemplate,20,0,25,3,25,2,16,194,1,86,48,NO
Public Class,io.seata.serializer.fst.FstSerializer,1,0,2,1,2,0,2,11,1,0,2,NO
Public Class,io.seata.serializer.fst.FstSerializerFactory,1,0,3,1,4,0,4,16,1,25,4,NO
Public Class,io.seata.serializer.fst.FstSerializerTest,11,0,2,0,3,0,3,41,1,0,3,NO
Public Class,io.seata.serializer.hessian.HessianSerializer,1,0,2,0,2,0,2,31,1,0,4,NO
Public Class,io.seata.serializer.hessian.HessianSerializerFactory,0,0,3,0,4,1,1,17,2,0,4,NO
Public Class,io.seata.serializer.hessian.HessianSerializerTest,11,0,2,0,3,0,3,41,1,0,3,NO
Public Class,io.seata.serializer.kryo.KryoInnerSerializer,0,0,4,1,4,0,4,22,1,0,4,NO
Public Class,io.seata.serializer.kryo.KryoSerializer,3,0,2,0,2,0,2,26,1,0,4,NO
Public Class,io.seata.serializer.kryo.KryoSerializerFactory,2,0,4,1,5,1,4,33,1,60,6,NO
Public Class,io.seata.serializer.kryo.KryoSerializerTest,11,0,2,0,3,0,3,41,1,0,3,NO
Public Class,io.seata.serializer.protobuf.convertor.BranchCommitRequestConvertor,3,0,2,0,2,0,2,31,1,0,3,NO
Public Class,io.seata.serializer.protobuf.convertor.BranchCommitRequestConvertorTest,4,0,1,0,1,0,1,20,1,0,1,NO
Public Class,io.seata.serializer.protobuf.convertor.BranchCommitResponseConvertor,7,0,2,0,2,0,2,40,1,0,3,NO
Public Class,io.seata.serializer.protobuf.convertor.BranchCommitResponseConvertorTest,8,0,1,0,1,0,1,20,1,0,1,NO
