Kind,Name,CountClassCoupled,CountClassDerived,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodAll,CountDeclMethodPrivate,CountDeclMethodPublic,CountLineCode,MaxInheritanceTree,PercentLackOfCohesion,SumCyclomatic,ALTER
Public Class,io.seata.spring.annotation.datasource.SeataDataSourceBeanPostProcessor,3,0,3,2,3,0,3,27,1,33,7,NO
Public Class,io.seata.spring.annotation.GlobalTransactionalInterceptor,21,0,8,4,10,3,5,234,1,80,47,NO
Public Class,io.seata.spring.annotation.GlobalTransactionScanner,21,0,18,11,18,4,12,193,2,88,44,NO
Public Class,io.seata.spring.annotation.GlobalTransactionScannerTest,7,0,4,1,7,0,4,49,1,42,7,NO
Public Class,io.seata.spring.annotation.MethodDesc,1,0,5,2,5,0,5,20,1,40,5,NO
Public Class,io.seata.spring.annotation.MethodDescTest,10,0,8,0,8,1,7,104,1,66,9,NO
Public Class,io.seata.spring.boot.autoconfigure.properties.client.LockProperties,1,0,6,3,6,0,6,26,1,66,6,NO
Public Class,io.seata.spring.boot.autoconfigure.properties.client.LogProperties,1,0,2,1,2,0,2,10,1,0,2,NO
Public Class,io.seata.spring.boot.autoconfigure.properties.client.RmProperties,1,0,12,6,12,0,12,48,1,83,12,NO
Public Class,io.seata.spring.boot.autoconfigure.properties.client.ServiceProperties,1,0,9,4,9,0,9,41,1,72,11,NO
Public Class,io.seata.spring.boot.autoconfigure.properties.client.ShutdownProperties,1,0,2,1,2,0,2,10,1,0,2,NO
Public Class,io.seata.spring.boot.autoconfigure.properties.client.ThreadFactoryProperties,2,0,18,9,18,0,18,74,1,88,18,NO
Public Class,io.seata.spring.boot.autoconfigure.properties.client.TmProperties,1,0,12,6,12,0,12,49,1,83,12,NO
Public Class,io.seata.spring.boot.autoconfigure.properties.client.TransportProperties,1,0,12,6,12,0,12,50,1,83,12,NO
Public Class,io.seata.spring.boot.autoconfigure.properties.client.UndoProperties,1,0,8,4,8,0,8,34,1,75,8,NO
Public Class,io.seata.spring.boot.autoconfigure.properties.config.ConfigApolloProperties,0,0,8,4,8,0,8,34,1,75,8,NO
Public Class,io.seata.spring.boot.autoconfigure.properties.config.ConfigConsulProperties,0,0,2,1,2,0,2,10,1,0,2,NO
Public Class,io.seata.spring.boot.autoconfigure.properties.config.ConfigCustomProperties,0,0,2,1,2,0,2,10,1,0,2,NO
Public Class,io.seata.spring.boot.autoconfigure.properties.config.ConfigEtcd3Properties,0,0,2,1,2,0,2,10,1,0,2,NO
Public Class,io.seata.spring.boot.autoconfigure.properties.config.ConfigFileProperties,0,0,2,1,2,0,2,10,1,0,2,NO
Public Class,io.seata.spring.boot.autoconfigure.properties.config.ConfigNacosProperties,0,0,10,5,10,0,10,42,1,80,10,NO
Public Class,io.seata.spring.boot.autoconfigure.properties.config.ConfigProperties,0,0,2,1,2,0,2,10,1,0,2,NO
Public Class,io.seata.spring.boot.autoconfigure.properties.config.ConfigZooKeeperProperties,0,0,10,5,10,0,10,42,1,80,10,NO
Public Class,io.seata.spring.boot.autoconfigure.properties.registry.RegistryConsulProperties,0,0,4,2,4,0,4,18,1,50,4,NO
Public Class,io.seata.spring.boot.autoconfigure.properties.registry.RegistryCustomProperties,0,0,2,1,2,0,2,10,1,0,2,NO
Public Class,io.seata.spring.boot.autoconfigure.properties.registry.RegistryEtcd3Properties,0,0,4,2,4,0,4,18,1,50,4,NO
Public Class,io.seata.spring.boot.autoconfigure.properties.registry.RegistryEurekaProperties,0,0,6,3,6,0,6,26,1,66,6,NO
Public Class,io.seata.spring.boot.autoconfigure.properties.registry.RegistryNacosProperties,0,0,14,7,14,0,14,57,1,85,14,NO
Public Class,io.seata.spring.boot.autoconfigure.properties.registry.RegistryProperties,1,0,6,3,6,0,6,26,1,66,6,NO
Public Class,io.seata.spring.boot.autoconfigure.properties.registry.RegistryRedisProperties,0,0,10,5,10,0,10,42,1,80,10,NO
Public Class,io.seata.spring.boot.autoconfigure.properties.registry.RegistrySofaProperties,0,0,14,7,14,0,14,58,1,85,14,NO
Public Class,io.seata.spring.boot.autoconfigure.properties.registry.RegistryZooKeeperProperties,0,0,12,6,12,0,12,50,1,83,12,NO
Public Class,io.seata.spring.boot.autoconfigure.properties.SeataProperties,2,0,14,8,14,0,14,65,1,85,16,NO
Public Class,io.seata.spring.boot.autoconfigure.properties.SpringCloudAlibabaConfiguration,0,0,4,3,4,0,4,31,1,58,7,NO
Public Class,io.seata.spring.boot.autoconfigure.PropertiesTest,29,0,27,0,29,0,29,183,1,0,29,NO
Public Class,io.seata.spring.boot.autoconfigure.provider.SpringApplicationContextProvider,2,0,1,0,1,0,1,6,1,0,1,NO
Public Class,io.seata.spring.event.DegradeCheckEvent,0,0,2,1,2,0,2,9,1,0,2,NO
Public Class,io.seata.spring.tcc.LocalTccActionImpl,0,0,0,0,3,0,0,2,2,0,0,NO
Public Class,io.seata.spring.tcc.TccActionImpl,1,1,3,0,3,0,3,14,1,0,3,NO
Public Class,io.seata.spring.tcc.TccActionInterceptor,13,0,6,3,6,0,4,81,1,72,18,NO
Public Class,io.seata.spring.tcc.TccAnnotationProcessor,4,0,4,0,5,1,3,58,1,0,14,NO
Public Class,io.seata.spring.util.SpringProxyUtils,2,0,1,0,10,3,6,103,1,0,27,NO
Public Class,io.seata.spring.util.TCCBeanParserUtils,7,0,1,0,7,1,4,82,1,0,20,NO
Public Class,io.seata.sqlparser.druid.DruidDbTypeParserTest,7,0,1,0,1,0,1,14,1,0,2,NO
Public Class,io.seata.sqlparser.druid.DruidDelegatingDbTypeParser,1,0,3,1,3,0,2,24,1,33,4,NO
Public Class,io.seata.sqlparser.druid.DruidDelegatingSQLRecognizerFactory,2,0,3,1,3,0,2,24,1,33,4,NO
Public Class,io.seata.sqlparser.druid.DruidIsolationTest,8,0,1,0,2,0,2,19,1,0,3,NO
Public Class,io.seata.sqlparser.druid.DruidSQLRecognizerFactoryTest,5,0,1,0,1,0,1,11,1,0,1,NO
Public Class,io.seata.sqlparser.druid.mysql.MySQLDeleteRecognizer,2,0,8,1,17,0,8,54,3,12,10,NO
Public Class,io.seata.sqlparser.druid.mysql.MySQLInsertRecognizer,6,0,7,1,16,0,7,76,3,14,17,NO
Public Class,io.seata.sqlparser.druid.mysql.MySQLOperateRecognizerHolder,5,0,4,0,4,0,4,21,1,0,5,NO
Public Class,io.seata.sqlparser.druid.mysql.MySQLSelectForUpdateRecognizer,3,0,7,1,16,1,6,56,3,71,9,NO
Public Class,io.seata.sqlparser.druid.mysql.MySQLUpdateRecognizer,4,0,10,1,19,0,10,83,3,9,17,NO
Public Class,io.seata.sqlparser.druid.MySQLDeleteRecognizerTest,6,0,10,0,12,0,10,225,2,0,12,NO
Public Class,io.seata.sqlparser.druid.MySQLInsertRecognizerTest,5,0,8,1,10,0,8,93,2,50,10,NO
Public Class,io.seata.sqlparser.druid.MySQLSelectForUpdateRecognizerTest,5,0,9,0,11,0,9,141,2,0,11,NO
Public Class,io.seata.sqlparser.druid.MySQLUpdateRecognizerTest,5,0,11,0,13,0,11,210,2,0,15,NO
Public Class,io.seata.sqlparser.druid.oracle.OracleDeleteRecognizer,2,0,6,1,13,0,6,39,3,16,6,NO
Public Class,io.seata.sqlparser.druid.oracle.OracleInsertRecognizer,7,0,7,1,14,0,7,81,3,14,18,NO
Public Class,io.seata.sqlparser.druid.oracle.OracleOperateRecognizerHolder,5,0,4,0,4,0,4,21,1,0,5,NO
Public Class,io.seata.sqlparser.druid.oracle.OracleSelectForUpdateRecognizer,3,0,7,1,14,1,6,56,3,71,9,NO
Public Class,io.seata.sqlparser.druid.oracle.OracleUpdateRecognizer,4,0,8,1,15,0,8,75,3,12,15,NO
Public Class,io.seata.sqlparser.druid.postgresql.PostgresqlDeleteRecognizer,2,0,6,1,13,0,6,39,3,16,6,NO
Public Class,io.seata.sqlparser.druid.postgresql.PostgresqlInsertRecognizer,9,0,7,1,14,0,7,90,3,14,20,NO
Public Class,io.seata.sqlparser.druid.postgresql.PostgresqlOperateRecognizerHolder,5,0,4,0,4,0,4,22,1,0,5,NO
Public Class,io.seata.sqlparser.druid.postgresql.PostgresqlSelectForUpdateRecognizer,3,0,7,1,14,1,6,56,3,71,9,NO
Public Class,io.seata.sqlparser.druid.postgresql.PostgresqlUpdateRecognizer,4,0,8,1,15,0,8,75,3,12,15,NO
Public Class,io.seata.sqlparser.druid.SQLOperateRecognizerHolderFactory,3,0,0,0,1,0,1,7,1,0,2,NO
Public Class,io.seata.sqlparser.SQLParsingException,0,0,3,0,3,0,3,11,2,0,3,NO
Public Class,io.seata.sqlparser.struct.NotPlaceholderExpr,0,0,2,0,3,1,2,12,1,66,3,NO
Public Class,io.seata.sqlparser.struct.Null,0,0,2,0,3,1,2,12,1,66,3,NO
Public Class,io.seata.sqlparser.struct.SqlDefaultExpr,0,0,2,0,3,1,2,12,1,66,3,NO
Public Class,io.seata.sqlparser.struct.SqlMethodExpr,0,0,2,0,3,1,2,12,1,66,3,NO
Public Class,io.seata.sqlparser.struct.SqlSequenceExpr,0,0,6,2,6,0,6,21,1,50,6,NO
Public Class,io.seata.tm.api.APITest,7,0,7,0,8,0,8,140,1,0,11,NO
Public Class,io.seata.tm.api.DefaultFailureHandlerImpl,6,0,5,1,5,1,4,63,1,40,7,NO
Public Class,io.seata.tm.api.DefaultGlobalTransaction,11,1,15,4,15,2,11,179,1,56,45,NO
Public Class,io.seata.tm.api.GlobalTransactionContext,6,0,1,0,5,1,4,29,1,0,7,NO
Public Class,io.seata.tm.api.transaction.MyRuntimeException,0,0,1,0,1,0,1,5,2,0,1,NO
Public Class,io.seata.tm.api.transaction.NoRollbackRule,0,0,5,0,13,0,5,21,2,0,5,NO
Public Class,io.seata.tm.api.transaction.NoRollbackRuleTest,2,0,1,0,1,0,1,13,1,0,1,NO
Public Class,io.seata.tm.api.transaction.RollbackRule,1,1,8,1,8,1,7,53,1,12,15,NO
Public Class,io.seata.tm.api.transaction.RollbackRuleTest,4,0,10,0,10,0,10,55,1,0,13,NO
Public Class,io.seata.tm.api.transaction.SuspendedResourcesHolder,0,0,2,1,2,0,2,13,1,0,3,NO
Public Class,io.seata.tm.api.transaction.TransactionHookAdapter,0,0,7,0,7,0,7,23,1,0,7,NO
Public Class,io.seata.tm.api.transaction.TransactionHookManager,1,0,1,0,4,1,3,25,1,0,7,NO
Public Class,io.seata.tm.api.transaction.TransactionHookManagerTest,2,0,5,0,5,0,5,32,1,0,6,NO
Public Class,io.seata.tm.api.transaction.TransactionInfo,4,0,13,6,13,0,13,62,1,83,17,NO
Public Class,io.seata.tm.api.transaction.TransactionInfoTest,4,0,2,0,2,1,1,28,1,0,2,NO
Public Class,io.seata.tm.api.TransactionalTemplate,15,0,18,0,18,17,1,200,1,0,53,NO
Public Class,io.seata.tm.api.TransactionTemplateTest,10,0,10,1,10,3,7,96,1,60,12,NO
Public Class,io.seata.tm.DefaultTransactionManager,22,0,6,0,6,1,5,50,1,0,8,NO
Public Class,io.seata.tm.TMClient,1,0,0,0,2,0,2,9,1,0,2,NO
Public Class,io.seata.tm.TransactionManagerHolder,3,0,1,0,3,1,2,25,1,0,4,NO
Public Class,io.seata.xa.XAModeTest2,12,0,28,0,28,14,14,410,1,0,44,NO
Public Class,LocalTransactionWithGlobalLockDataSourceBasicTest,7,0,10,0,13,1,12,171,1,71,14,NO
Public Class,ServerTest,6,0,0,0,1,0,1,13,1,0,1,NO
Public Class,WriteStoreMultithreadTest,5,0,0,0,2,1,1,137,1,33,5,NO
Public Class,WriteStoreTest,7,0,0,0,4,3,1,178,1,75,13,NO
Public Abstract Class,io.seata.config.AbstractConfiguration,1,8,23,0,23,0,23,97,1,0,22,NO
Public Abstract Class,io.seata.core.exception.AbstractExceptionHandler,4,2,1,0,1,0,1,41,1,0,3,NO
Public Abstract Class,io.seata.core.lock.AbstractLocker,3,4,5,0,5,0,3,37,1,0,7,NO
Public Abstract Class,io.seata.core.protocol.AbstractIdentifyRequest,1,2,10,4,13,0,10,38,2,72,10,NO
Public Abstract Class,io.seata.core.protocol.AbstractIdentifyResponse,1,2,7,3,14,0,7,42,3,57,7,NO
Public Abstract Class,io.seata.core.protocol.AbstractMessage,2,5,1,1,3,0,3,24,1,100,4,NO
Public Abstract Class,io.seata.core.protocol.AbstractResultMessage,1,2,4,2,7,0,4,16,2,50,4,NO
Public Abstract Class,io.seata.core.protocol.transaction.AbstractBranchEndRequest,1,2,11,5,16,0,11,56,4,72,11,NO
Public Abstract Class,io.seata.core.protocol.transaction.AbstractBranchEndResponse,1,2,7,3,16,0,7,42,4,57,7,NO
Public Abstract Class,io.seata.core.protocol.transaction.AbstractGlobalEndRequest,0,4,5,2,10,0,5,26,4,40,5,NO
Public Abstract Class,io.seata.core.protocol.transaction.AbstractGlobalEndResponse,1,4,3,1,12,0,3,22,4,0,3,NO
Public Abstract Class,io.seata.core.protocol.transaction.AbstractTransactionRequest,2,5,1,0,4,0,1,3,2,0,0,NO
Public Abstract Class,io.seata.core.protocol.transaction.AbstractTransactionRequestToRM,1,2,1,1,5,0,1,6,3,0,1,NO
Public Abstract Class,io.seata.core.protocol.transaction.AbstractTransactionRequestToTC,1,4,1,1,5,0,1,5,3,0,1,NO
Public Abstract Class,io.seata.core.protocol.transaction.AbstractTransactionResponse,1,9,2,1,9,0,2,9,3,0,2,NO
Public Abstract Class,io.seata.core.rpc.netty.AbstractNettyRemoting,14,2,19,11,19,1,9,213,1,92,45,NO
Public Abstract Class,io.seata.core.store.db.AbstractDataSourceProvider,6,3,13,1,14,1,3,116,1,84,29,NO
Public Abstract Class,io.seata.core.store.db.sql.log.AbstractLogStoreSqls,1,3,15,0,15,0,15,97,1,0,9,NO
Public Abstract Class,io.seata.discovery.loadbalance.AbstractLoadBalance,1,4,2,0,2,0,1,13,1,0,3,NO
Public Abstract Class,io.seata.integration.http.AbstractHttpExecutor,2,2,10,0,12,2,4,85,1,0,14,NO
Public Abstract Class,io.seata.rm.AbstractResourceManager,16,4,5,0,5,0,5,53,1,0,11,NO
Public Abstract Class,io.seata.rm.AbstractRMHandler,17,5,9,0,10,0,6,82,2,0,12,NO
Public Abstract Class,io.seata.rm.datasource.AbstractConnectionProxy,11,1,55,2,55,0,55,257,1,50,59,NO
Public Abstract Class,io.seata.rm.datasource.AbstractDataSourceCacheResourceManager,1,1,4,1,9,0,4,16,2,33,3,NO
Public Abstract Class,io.seata.rm.datasource.AbstractDataSourceProxy,0,1,10,1,10,0,10,39,1,9,10,NO
Public Abstract Class,io.seata.rm.datasource.AbstractPreparedStatementProxy,3,2,57,1,111,1,55,282,3,94,58,NO
Public Abstract Class,io.seata.rm.datasource.sql.struct.cache.AbstractTableMetaCache,4,3,4,0,4,0,2,47,1,0,10,NO
Public Abstract Class,io.seata.rm.datasource.undo.AbstractUndoExecutor,19,10,12,1,12,0,3,198,1,60,46,NO
Public Abstract Class,io.seata.rm.datasource.undo.AbstractUndoLogManager,25,3,9,0,15,0,7,228,1,0,46,NO
Public Abstract Class,io.seata.rm.datasource.undo.BaseExecutorTest,3,6,0,0,1,0,0,10,1,0,2,NO
Public Abstract Class,io.seata.rm.datasource.undo.BaseH2Test,7,2,1,0,7,1,2,76,1,66,11,NO
Public Abstract Class,io.seata.rm.datasource.undo.BaseUndoLogParserTest,11,5,5,1,12,0,2,138,2,50,5,NO
Public Abstract Class,io.seata.rm.datasource.xa.AbstractConnectionProxyXA,4,1,52,5,52,0,52,235,1,78,52,NO
Public Abstract Class,io.seata.rm.datasource.xa.AbstractDataSourceProxyXA,3,2,3,0,25,0,2,22,2,0,5,NO
Public Abstract Class,io.seata.rm.tcc.remoting.parser.AbstractedRemotingParser,1,4,1,0,1,0,1,6,1,0,1,NO
Public Abstract Class,io.seata.saga.engine.db.AbstractServerTest,2,1,0,0,2,0,0,40,1,50,3,NO
Public Abstract Class,io.seata.saga.statelang.domain.impl.AbstractTaskState,1,2,22,11,34,0,22,157,2,90,23,NO
Public Abstract Class,io.seata.saga.statelang.domain.impl.BaseState,1,5,12,6,12,0,11,49,1,83,12,NO
Public Abstract Class,io.seata.saga.statelang.parser.impl.AbstractTaskStateParser,3,4,3,0,4,0,0,65,2,0,14,NO
Public Abstract Class,io.seata.saga.statelang.parser.impl.BaseStatePaser,1,5,1,0,1,0,0,7,1,0,1,NO
Public Abstract Class,io.seata.serializer.seata.protocol.AbstractIdentifyRequestCodec,2,2,4,0,6,0,3,98,2,0,20,NO
Public Abstract Class,io.seata.serializer.seata.protocol.AbstractIdentifyResponseCodec,2,2,3,0,8,0,3,37,3,0,8,NO
Public Abstract Class,io.seata.serializer.seata.protocol.AbstractMessageCodec,0,5,0,0,2,0,2,18,1,0,3,NO
Public Abstract Class,io.seata.serializer.seata.protocol.AbstractResultMessageCodec,4,2,3,0,5,0,3,42,2,0,8,NO
Public Abstract Class,io.seata.serializer.seata.protocol.transaction.AbstractBranchEndRequestCodec,3,2,3,0,7,0,3,97,4,0,20,NO
Public Abstract Class,io.seata.serializer.seata.protocol.transaction.AbstractBranchEndResponseCodec,3,2,3,0,11,0,3,38,4,0,6,NO
Public Abstract Class,io.seata.serializer.seata.protocol.transaction.AbstractGlobalEndRequestCodec,2,4,3,0,7,0,3,46,4,0,9,NO
Public Abstract Class,io.seata.serializer.seata.protocol.transaction.AbstractGlobalEndResponseCodec,3,4,3,0,11,0,3,19,4,0,3,NO
Public Abstract Class,io.seata.serializer.seata.protocol.transaction.AbstractTransactionRequestCodec,2,2,1,0,3,0,1,6,2,0,1,NO
Public Abstract Class,io.seata.serializer.seata.protocol.transaction.AbstractTransactionRequestToRMCodec,2,2,1,0,4,0,1,6,3,0,1,NO
Public Abstract Class,io.seata.serializer.seata.protocol.transaction.AbstractTransactionRequestToTCCodec,2,4,1,0,4,0,1,5,3,0,1,NO
Public Abstract Class,io.seata.serializer.seata.protocol.transaction.AbstractTransactionResponseCodec,3,6,3,0,8,0,3,19,3,0,3,NO
Public Abstract Class,io.seata.server.AbstractTCInboundHandler,23,1,17,0,18,1,8,203,2,0,11,NO
Public Abstract Class,io.seata.server.auth.AbstractCheckAuthHandler,6,1,4,0,4,0,4,20,1,0,4,NO
Public Abstract Class,io.seata.server.coordinator.AbstractCore,20,5,21,2,21,1,15,156,1,92,30,NO
Public Abstract Class,io.seata.server.lock.AbstractLockManager,7,3,9,0,9,0,4,99,1,0,22,NO
Public Abstract Class,io.seata.server.session.AbstractSessionManager,11,3,18,2,18,1,17,115,1,75,31,NO
Public Abstract Class,io.seata.server.store.AbstractTransactionStoreManager,2,4,4,0,4,0,4,17,1,0,4,NO
Public Abstract Class,io.seata.sqlparser.druid.AbstractRecognizerTest,0,4,2,0,2,0,2,7,1,0,1,NO
Public Abstract Class,io.seata.sqlparser.druid.BaseRecognizer,0,3,3,1,3,0,3,29,1,33,7,NO
Public Abstract Class,io.seata.sqlparser.druid.mysql.BaseMySQLRecognizer,3,4,6,0,9,0,4,105,2,0,21,NO
Public Abstract Class,io.seata.sqlparser.druid.oracle.BaseOracleRecognizer,2,4,4,0,7,0,4,41,2,0,6,NO
Public Abstract Class,io.seata.sqlparser.druid.postgresql.BasePostgresqlRecognizer,2,4,4,0,7,0,4,42,2,0,6,NO
Class,io.seata.common.loader.ExtensionDefinition,2,0,6,4,6,0,6,54,1,37,16,NO
Class,io.seata.compressor.lz4.Lz4UtilTest,1,0,2,0,2,0,2,13,1,0,4,NO
Class,io.seata.config.ConfigurationFactoryTest,2,0,1,0,1,0,0,6,1,0,1,NO
Class,io.seata.config.FileConfiguration.ConfigOperateRunnable,5,0,3,1,3,1,2,51,1,33,15,NO
Class,io.seata.config.FileConfiguration.FileListener,7,0,4,2,4,0,3,45,1,62,13,NO
Class,io.seata.config.FileConfigurationTest,3,0,3,0,3,0,0,20,1,0,4,NO
Class,io.seata.config.ProConfigurationFactoryTest,3,0,1,0,2,0,1,20,1,0,2,NO
Class,io.seata.config.RegistryConfigurationFactoryTest,3,0,1,0,2,0,1,17,1,0,2,NO
Class,io.seata.config.YamlConfigurationFactoryTest,3,0,1,0,2,0,2,20,1,0,2,NO
Class,io.seata.core.event.GuavaEventBusTest.test.TestEvent,0,0,2,1,2,0,2,9,1,0,2,NO
Class,io.seata.core.event.GuavaEventBusTest.test.TestSubscriber,2,0,1,0,1,0,1,6,1,0,1,NO
Class,io.seata.core.rpc.netty.NettyBaseConfigTest,2,0,2,0,2,0,0,15,1,0,3,NO
Class,io.seata.core.rpc.netty.NettyClientChannelManager,13,0,12,5,12,4,0,171,1,66,40,NO
Class,io.seata.core.rpc.netty.NettyClientChannelManagerTest,4,0,13,8,13,4,0,114,1,63,15,NO
Class,io.seata.core.rpc.netty.RmNettyClientTest,2,0,2,0,2,1,1,26,1,0,3,NO
Class,io.seata.core.rpc.netty.v1.HeadMapSerializerTest,1,0,2,0,2,0,2,52,1,0,2,NO
Class,io.seata.integration.http.HttpTest,6,0,8,0,9,3,2,159,1,0,19,NO
Class,io.seata.integration.motan.MotanTransactionFilterTest,3,0,3,0,3,1,1,49,1,0,3,NO
Class,io.seata.rm.datasource.SqlGenerateUtilsTest,1,0,1,0,1,0,0,14,1,0,1,NO
Class,io.seata.rm.datasource.undo.parser.ProtostuffUndoLogParserTest,3,0,1,1,13,0,1,6,3,0,1,NO
Class,io.seata.rm.datasource.undo.TestUndoExecutor,2,0,3,1,15,0,1,15,2,33,4,NO
Class,io.seata.rm.datasource.undo.UndoLogParserFactoryTest,2,0,1,0,1,0,0,5,1,0,1,NO
Class,io.seata.rm.datasource.undo.UndoLogParserProviderTest,8,0,1,0,1,0,0,25,1,0,2,NO
Class,io.seata.sqlparser.druid.DefaultDruidLoader,0,0,2,1,3,1,1,56,1,33,12,NO
Class,io.seata.sqlparser.druid.DruidDbTypeParserImpl,0,0,1,0,1,0,1,6,1,0,1,NO
Class,io.seata.sqlparser.druid.DruidIsolationClassLoader,2,0,3,0,6,3,0,48,2,0,12,NO
Class,io.seata.sqlparser.druid.DruidLoaderForTest,0,0,1,0,1,0,1,10,1,0,2,NO
Class,io.seata.sqlparser.druid.DruidSQLRecognizerFactoryImpl,4,0,1,0,1,0,1,35,1,0,12,NO
Class,io.seata.tm.api.DefaultFailureHandlerImplTest,8,0,3,0,4,0,1,74,1,50,4,NO
Class,io.seata.tm.api.DefaultGlobalTransactionTest,5,0,4,0,5,0,5,56,1,0,5,NO
Class,io.seata.tm.api.GlobalTransactionContextTest,4,0,1,0,2,0,1,36,1,0,2,NO
Class,io.seata.tm.TransactionManagerHolderTest,2,0,1,0,1,0,0,7,1,0,2,NO